"","ensembl_gene_id","ensembl_transcript_id","hgnc_symbol"
"9476","ENSG00000249115","ENST00000203166","HAUS5"
"9477","ENSG00000197808","ENST00000588268","ZNF461"
"9478","ENSG00000197808","ENST00000360357","ZNF461"
"9479","ENSG00000197019","ENST00000357949","SERTAD1"
"9480","ENSG00000167565","ENST00000322354","SERTAD3"
"9481","ENSG00000090013","ENST00000263368","BLVRB"
"9482","ENSG00000063241","ENST00000085068","ISOC2"
"9483","ENSG00000178928","ENST00000322175","TPRX1"
"9484","ENSG00000178928","ENST00000535759","TPRX1"
"9485","ENSG00000105723","ENST00000222330","GSK3A"
"9486","ENSG00000166398","ENST00000299505","KIAA0355"
"9487","ENSG00000160570","ENST00000336034","DEDD2"
"9488","ENSG00000160570","ENST00000595337","DEDD2"
"9489","ENSG00000105221","ENST00000392038","AKT2"
"9490","ENSG00000105221","ENST00000424901","AKT2"
"9491","ENSG00000126247","ENST00000246533","CAPNS1"
"9492","ENSG00000105373","ENST00000246802","NOP53"
"9493","ENSG00000167625","ENST00000301215","ZNF526"
"9494","ENSG00000105402","ENST00000263354","NAPA"
"9495","ENSG00000063177","ENST00000549920","RPL18"
"9496","ENSG00000063177","ENST00000552588","RPL18"
"9497","ENSG00000105771","ENST00000270066","SMG9"
"9498","ENSG00000170684","ENST00000303809","ZNF296"
"9499","ENSG00000142252","ENST00000270257","GEMIN7"
"9500","ENSG00000167747","ENST00000598463","C19orf48"
"9501","ENSG00000167747","ENST00000345523","C19orf48"
"9502","ENSG00000130529","ENST00000252826","TRPM4"
"9503","ENSG00000130529","ENST00000427978","TRPM4"
"9504","ENSG00000177045","ENST00000317578","SIX5"
"9505","ENSG00000183207","ENST00000595090","RUVBL2"
"9506","ENSG00000185869","ENST00000520965","ZNF829"
"9507","ENSG00000185869","ENST00000391711","ZNF829"
"9508","ENSG00000104884","ENST00000391945","ERCC2"
"9509","ENSG00000105254","ENST00000221855","TBCB"
"9510","ENSG00000105254","ENST00000585746","TBCB"
"9511","ENSG00000197928","ENST00000598513","ZNF677"
"9512","ENSG00000121289","ENST00000305768","CEP89"
"9513","ENSG00000170906","ENST00000485876","NDUFA3"
"9514","ENSG00000105270","ENST00000360535","CLIP3"
"9515","ENSG00000142544","ENST00000421832","CTU1"
"9516","ENSG00000179820","ENST00000391769","MYADM"
"9517","ENSG00000104856","ENST00000221452","RELB"
"9518","ENSG00000130844","ENST00000253144","ZNF331"
"9519","ENSG00000130402","ENST00000252699","ACTN4"
"9520","ENSG00000088038","ENST00000358389","CNOT3"
"9521","ENSG00000130749","ENST00000253048","ZC3H4"
"9522","ENSG00000130748","ENST00000253047","TMEM160"
"9523","ENSG00000063322","ENST00000315588","MED29"
"9524","ENSG00000104983","ENST00000595358","CCDC61"
"9525","ENSG00000126461","ENST00000360565","SCAF1"
"9526","ENSG00000125746","ENST00000536630","EML2"
"9527","ENSG00000105722","ENST00000222329","ERF"
"9528","ENSG00000105722","ENST00000440177","ERF"
"9529","ENSG00000105617","ENST00000222224","LENG1"
"9530","ENSG00000104866","ENST00000221462","PPP1R37"
"9531","ENSG00000161558","ENST00000293261","TMEM143"
"9532","ENSG00000161558","ENST00000377431","TMEM143"
"9533","ENSG00000161558","ENST00000435956","TMEM143"
"9534","ENSG00000180884","ENST00000404801","ZNF792"
"9535","ENSG00000176396","ENST00000390658","EID2"
"9536","ENSG00000171051","ENST00000595042","FPR1"
"9537","ENSG00000187187","ENST00000347077","ZNF546"
"9538","ENSG00000160007","ENST00000404338","ARHGAP35"
"9539","ENSG00000142227","ENST00000270221","EMP3"
"9540","ENSG00000104859","ENST00000221455","CLASRP"
"9541","ENSG00000104859","ENST00000391953","CLASRP"
"9542","ENSG00000089351","ENST00000317991","GRAMD1A"
"9543","ENSG00000089351","ENST00000411896","GRAMD1A"
"9544","ENSG00000069399","ENST00000164227","BCL3"
"9545","ENSG00000105379","ENST00000354232","ETFB"
"9546","ENSG00000105379","ENST00000309244","ETFB"
"9547","ENSG00000213921","ENST00000396841","LEUTX"
"9548","ENSG00000213921","ENST00000638280","LEUTX"
"9549","ENSG00000105193","ENST00000251453","RPS16"
"9550","ENSG00000105193","ENST00000601655","RPS16"
"9551","ENSG00000126243","ENST00000588831","LRFN3"
"9552","ENSG00000196961","ENST00000354293","AP2A1"
"9553","ENSG00000196961","ENST00000359032","AP2A1"
"9554","ENSG00000073008","ENST00000425690","PVR"
"9555","ENSG00000073008","ENST00000344956","PVR"
"9556","ENSG00000073008","ENST00000403059","PVR"
"9557","ENSG00000177051","ENST00000317683","FBXO46"
"9558","ENSG00000269190","ENST00000292852","FBXO17"
"9559","ENSG00000198093","ENST00000354957","ZNF649"
"9560","ENSG00000105497","ENST00000262259","ZNF175"
"9561","ENSG00000104823","ENST00000221418","ECH1"
"9562","ENSG00000024422","ENST00000263277","EHD2"
"9563","ENSG00000105472","ENST00000250340","CLEC11A"
"9564","ENSG00000213799","ENST00000595091","ZNF845"
"9565","ENSG00000267041","ENST00000591344","ZNF850"
"9566","ENSG00000267041","ENST00000614887","ZNF850"
"9567","ENSG00000079432","ENST00000575354","CIC"
"9568","ENSG00000125505","ENST00000245615","MBOAT7"
"9569","ENSG00000125505","ENST00000391754","MBOAT7"
"9570","ENSG00000125505","ENST00000431666","MBOAT7"
"9571","ENSG00000128000","ENST00000434248","ZNF780B"
"9572","ENSG00000075702","ENST00000401500","WDR62"
"9573","ENSG00000075702","ENST00000270301","WDR62"
"9574","ENSG00000189114","ENST00000433642","BLOC1S3"
"9575","ENSG00000105443","ENST00000452733","CYTH2"
"9576","ENSG00000205138","ENST00000378887","SDHAF1"
"9577","ENSG00000011485","ENST00000012443","PPP5C"
"9578","ENSG00000196417","ENST00000396408","ZNF765"
"9579","ENSG00000124299","ENST00000244137","PEPD"
"9580","ENSG00000124299","ENST00000397032","PEPD"
"9581","ENSG00000124299","ENST00000436370","PEPD"
"9582","ENSG00000198346","ENST00000396403","ZNF813"
"9583","ENSG00000170949","ENST00000601421","ZNF160"
"9584","ENSG00000170949","ENST00000355147","ZNF160"
"9585","ENSG00000126453","ENST00000441864","BCL2L12"
"9586","ENSG00000126453","ENST00000616144","BCL2L12"
"9587","ENSG00000126453","ENST00000619007","BCL2L12"
"9588","ENSG00000186020","ENST00000334116","ZNF529"
"9589","ENSG00000186020","ENST00000591340","ZNF529"
"9590","ENSG00000196967","ENST00000392157","ZNF585A"
"9591","ENSG00000178982","ENST00000593149","EIF3K"
"9592","ENSG00000178982","ENST00000248342","EIF3K"
"9593","ENSG00000178982","ENST00000592558","EIF3K"
"9594","ENSG00000105483","ENST00000520753","CARD8"
"9595","ENSG00000105483","ENST00000391898","CARD8"
"9596","ENSG00000105486","ENST00000263274","LIG1"
"9597","ENSG00000105486","ENST00000427526","LIG1"
"9598","ENSG00000105486","ENST00000536218","LIG1"
"9599","ENSG00000198453","ENST00000619231","ZNF568"
"9600","ENSG00000196357","ENST00000304116","ZNF565"
"9601","ENSG00000105281","ENST00000542575","SLC1A5"
"9602","ENSG00000105281","ENST00000434726","SLC1A5"
"9603","ENSG00000105281","ENST00000412532","SLC1A5"
"9604","ENSG00000153896","ENST00000329285","ZNF599"
"9605","ENSG00000181027","ENST00000318584","FKRP"
"9606","ENSG00000187244","ENST00000270233","BCAM"
"9607","ENSG00000187244","ENST00000611077","BCAM"
"9608","ENSG00000182013","ENST00000438932","PNMA8A"
"9609","ENSG00000182013","ENST00000313683","PNMA8A"
"9610","ENSG00000160014","ENST00000291295","CALM3"
"9611","ENSG00000012061","ENST00000300853","ERCC1"
"9612","ENSG00000012061","ENST00000340192","ERCC1"
"9613","ENSG00000012061","ENST00000013807","ERCC1"
"9614","ENSG00000105202","ENST00000221801","FBL"
"9615","ENSG00000105287","ENST00000600194","PRKD2"
"9616","ENSG00000105287","ENST00000433867","PRKD2"
"9617","ENSG00000006712","ENST00000221265","PAF1"
"9618","ENSG00000006712","ENST00000595564","PAF1"
"9619","ENSG00000130881","ENST00000253193","LRP3"
"9620","ENSG00000131944","ENST00000589646","FAAP24"
"9621","ENSG00000131944","ENST00000588258","FAAP24"
"9622","ENSG00000161277","ENST00000292894","THAP8"
"9623","ENSG00000142230","ENST00000413379","SAE1"
"9624","ENSG00000142230","ENST00000270225","SAE1"
"9625","ENSG00000142230","ENST00000392776","SAE1"
"9626","ENSG00000239382","ENST00000378875","ALKBH6"
"9627","ENSG00000239382","ENST00000252984","ALKBH6"
"9628","ENSG00000126456","ENST00000601291","IRF3"
"9629","ENSG00000126456","ENST00000597198","IRF3"
"9630","ENSG00000126456","ENST00000599223","IRF3"
"9631","ENSG00000126456","ENST00000593922","IRF3"
"9632","ENSG00000126456","ENST00000600022","IRF3"
"9633","ENSG00000126456","ENST00000598808","IRF3"
"9634","ENSG00000153879","ENST00000284000","CEBPG"
"9635","ENSG00000104853","ENST00000546079","CLPTM1"
"9636","ENSG00000104853","ENST00000541297","CLPTM1"
"9637","ENSG00000104853","ENST00000337392","CLPTM1"
"9638","ENSG00000196235","ENST00000599117","SUPT5H"
"9639","ENSG00000196235","ENST00000359191","SUPT5H"
"9640","ENSG00000128016","ENST00000597629","ZFP36"
"9641","ENSG00000170954","ENST00000601493","ZNF415"
"9642","ENSG00000170954","ENST00000500065","ZNF415"
"9643","ENSG00000182986","ENST00000595635","ZNF320"
"9644","ENSG00000105290","ENST00000221891","APLP1"
"9645","ENSG00000007047","ENST00000262891","MARK4"
"9646","ENSG00000007047","ENST00000300843","MARK4"
"9647","ENSG00000105618","ENST00000321030","PRPF31"
"9648","ENSG00000105619","ENST00000391759","TFPT"
"9649","ENSG00000169169","ENST00000392518","CPT1C"
"9650","ENSG00000169169","ENST00000405931","CPT1C"
"9651","ENSG00000125755","ENST00000245934","SYMPK"
"9652","ENSG00000176401","ENST00000326282","EID2B"
"9653","ENSG00000180257","ENST00000357666","ZNF816"
"9654","ENSG00000130202","ENST00000252485","NECTIN2"
"9655","ENSG00000130202","ENST00000252483","NECTIN2"
"9656","ENSG00000179134","ENST00000598913","SAMD4B"
"9657","ENSG00000179134","ENST00000314471","SAMD4B"
"9658","ENSG00000204604","ENST00000243639","ZNF468"
"9659","ENSG00000090924","ENST00000425673","PLEKHG2"
"9660","ENSG00000197937","ENST00000334197","ZNF347"
"9661","ENSG00000126464","ENST00000418929","PRR12"
"9662","ENSG00000213965","ENST00000397061","NUDT19"
"9663","ENSG00000170604","ENST00000302165","IRF2BP1"
"9664","ENSG00000142546","ENST00000596358","NOSIP"
"9665","ENSG00000126458","ENST00000246792","RRAS"
"9666","ENSG00000076650","ENST00000170564","GPATCH1"
"9667","ENSG00000170264","ENST00000404929","FAM161A"
"9668","ENSG00000170264","ENST00000405894","FAM161A"
"9669","ENSG00000121413","ENST00000240727","ZSCAN18"
"9670","ENSG00000121413","ENST00000421612","ZSCAN18"
"9671","ENSG00000115464","ENST00000398571","USP34"
"9672","ENSG00000178229","ENST00000321545","ZNF543"
"9673","ENSG00000258873","ENST00000554048","DUXA"
"9674","ENSG00000138081","ENST00000402508","FBXO11"
"9675","ENSG00000138081","ENST00000403359","FBXO11"
"9676","ENSG00000115241","ENST00000344034","PPM1G"
"9677","ENSG00000138032","ENST00000409432","PPM1B"
"9678","ENSG00000138032","ENST00000282412","PPM1B"
"9679","ENSG00000138032","ENST00000378551","PPM1B"
"9680","ENSG00000138032","ENST00000345249","PPM1B"
"9681","ENSG00000172059","ENST00000535335","KLF11"
"9682","ENSG00000119760","ENST00000337768","SUPT7L"
"9683","ENSG00000119760","ENST00000406540","SUPT7L"
"9684","ENSG00000119760","ENST00000404798","SUPT7L"
"9685","ENSG00000196263","ENST00000308031","ZNF471"
"9686","ENSG00000243943","ENST00000355467","ZNF512"
"9687","ENSG00000243943","ENST00000413371","ZNF512"
"9688","ENSG00000243943","ENST00000416005","ZNF512"
"9689","ENSG00000162929","ENST00000402291","KIAA1841"
"9690","ENSG00000162929","ENST00000295031","KIAA1841"
"9691","ENSG00000162929","ENST00000612149","KIAA1841"
"9692","ENSG00000181894","ENST00000597186","ZNF329"
"9693","ENSG00000152454","ENST00000282308","ZNF256"
"9694","ENSG00000183647","ENST00000332854","ZNF530"
"9695","ENSG00000198522","ENST00000407583","GPN1"
"9696","ENSG00000198522","ENST00000264718","GPN1"
"9697","ENSG00000198522","ENST00000458167","GPN1"
"9698","ENSG00000198522","ENST00000424214","GPN1"
"9699","ENSG00000171649","ENST00000597850","ZIK1"
"9700","ENSG00000068724","ENST00000319190","TTC7A"
"9701","ENSG00000068724","ENST00000394850","TTC7A"
"9702","ENSG00000083828","ENST00000391702","ZNF586"
"9703","ENSG00000083828","ENST00000396154","ZNF586"
"9704","ENSG00000243147","ENST00000379666","MRPL33"
"9705","ENSG00000243147","ENST00000296102","MRPL33"
"9706","ENSG00000243667","ENST00000295121","WDR92"
"9707","ENSG00000243667","ENST00000409164","WDR92"
"9708","ENSG00000182551","ENST00000327435","ADI1"
"9709","ENSG00000182551","ENST00000382093","ADI1"
"9710","ENSG00000152443","ENST00000317178","ZNF776"
"9711","ENSG00000169621","ENST00000303795","APLF"
"9712","ENSG00000162869","ENST00000281394","PPP1R21"
"9713","ENSG00000162869","ENST00000294952","PPP1R21"
"9714","ENSG00000162869","ENST00000449090","PPP1R21"
"9715","ENSG00000173581","ENST00000586790","CCDC106"
"9716","ENSG00000213015","ENST00000543039","ZNF580"
"9717","ENSG00000171425","ENST00000587252","ZNF581"
"9718","ENSG00000261221","ENST00000568956","ZNF865"
"9719","ENSG00000179943","ENST00000221665","FIZ1"
"9720","ENSG00000218891","ENST00000325421","ZNF579"
"9721","ENSG00000151665","ENST00000281382","PIGF"
"9722","ENSG00000151665","ENST00000306465","PIGF"
"9723","ENSG00000169604","ENST00000303714","ANTXR1"
"9724","ENSG00000169604","ENST00000409829","ANTXR1"
"9725","ENSG00000169604","ENST00000409349","ANTXR1"
"9726","ENSG00000068781","ENST00000402114","STON1-GTF2A1L"
"9727","ENSG00000068781","ENST00000394754","STON1-GTF2A1L"
"9728","ENSG00000068781","ENST00000394751","STON1-GTF2A1L"
"9729","ENSG00000179954","ENST00000389623","SSC5D"
"9730","ENSG00000172954","ENST00000309052","LCLAT1"
"9731","ENSG00000204519","ENST00000282296","ZNF551"
"9732","ENSG00000188785","ENST00000366197","ZNF548"
"9733","ENSG00000186230","ENST00000334181","ZNF749"
"9734","ENSG00000197128","ENST00000343280","ZNF772"
"9735","ENSG00000170802","ENST00000340553","FOXN2"
"9736","ENSG00000119801","ENST00000379520","YPEL5"
"9737","ENSG00000143870","ENST00000272227","PDIA6"
"9738","ENSG00000143870","ENST00000404371","PDIA6"
"9739","ENSG00000143870","ENST00000540494","PDIA6"
"9740","ENSG00000115904","ENST00000426016","SOS1"
"9741","ENSG00000198440","ENST00000333201","ZNF583"
"9742","ENSG00000119878","ENST00000238892","CRIPT"
"9743","ENSG00000167685","ENST00000337080","ZNF444"
"9744","ENSG00000167685","ENST00000592949","ZNF444"
"9745","ENSG00000162927","ENST00000316752","PUS10"
"9746","ENSG00000243244","ENST00000406226","STON1"
"9747","ENSG00000180532","ENST00000318203","ZSCAN4"
"9748","ENSG00000131845","ENST00000443917","ZNF304"
"9749","ENSG00000131845","ENST00000391705","ZNF304"
"9750","ENSG00000204524","ENST00000354309","ZNF805"
"9751","ENSG00000204524","ENST00000414468","ZNF805"
"9752","ENSG00000197714","ENST00000537645","ZNF460"
"9753","ENSG00000197714","ENST00000360338","ZNF460"
"9754","ENSG00000163029","ENST00000448223","SMC6"
"9755","ENSG00000138080","ENST00000380320","EMILIN1"
"9756","ENSG00000273398","ENST00000406334",""
"9757","ENSG00000115216","ENST00000233557","NRBP1"
"9758","ENSG00000115216","ENST00000379863","NRBP1"
"9759","ENSG00000166704","ENST00000341164","ZNF606"
"9760","ENSG00000213762","ENST00000396161","ZNF134"
"9761","ENSG00000083845","ENST00000601521","RPS5"
"9762","ENSG00000240225","ENST00000589844","ZNF542P"
"9763","ENSG00000240225","ENST00000490123","ZNF542P"
"9764","ENSG00000240225","ENST00000495307","ZNF542P"
"9765","ENSG00000240225","ENST00000595222","ZNF542P"
"9766","ENSG00000158019","ENST00000344773","BABAM2"
"9767","ENSG00000158019","ENST00000342045","BABAM2"
"9768","ENSG00000158019","ENST00000379632","BABAM2"
"9769","ENSG00000268163","ENST00000596831",""
"9770","ENSG00000237651","ENST00000432605","C2orf74"
"9771","ENSG00000197016","ENST00000330619","ZNF470"
"9772","ENSG00000196867","ENST00000301318","ZFP28"
"9773","ENSG00000196867","ENST00000591844","ZFP28"
"9774","ENSG00000198046","ENST00000504904","ZNF667"
"9775","ENSG00000115421","ENST00000238714","PAPOLG"
"9776","ENSG00000198380","ENST00000361060","GFPT1"
"9777","ENSG00000198380","ENST00000357308","GFPT1"
"9778","ENSG00000121417","ENST00000541801","ZNF211"
"9779","ENSG00000121417","ENST00000347302","ZNF211"
"9780","ENSG00000087338","ENST00000282570","GMCL1"
"9781","ENSG00000179833","ENST00000313349","SERTAD2"
"9782","ENSG00000115239","ENST00000263634","ASB3"
"9783","ENSG00000115239","ENST00000406687","ASB3"
"9784","ENSG00000115808","ENST00000263918","STRN"
"9785","ENSG00000183023","ENST00000406785","SLC8A1"
"9786","ENSG00000183023","ENST00000403092","SLC8A1"
"9787","ENSG00000183023","ENST00000405901","SLC8A1"
"9788","ENSG00000183023","ENST00000408028","SLC8A1"
"9789","ENSG00000186272","ENST00000307658","ZNF17"
"9790","ENSG00000152433","ENST00000282282","ZNF547"
"9791","ENSG00000171132","ENST00000306156","PRKCE"
"9792","ENSG00000138002","ENST00000260570","IFT172"
"9793","ENSG00000213626","ENST00000395323","LBH"
"9794","ENSG00000119865","ENST00000409559","CNRIP1"
"9795","ENSG00000119865","ENST00000263655","CNRIP1"
"9796","ENSG00000170577","ENST00000303077","SIX2"
"9797","ENSG00000115484","ENST00000394440","CCT4"
"9798","ENSG00000115484","ENST00000544079","CCT4"
"9799","ENSG00000134313","ENST00000256707","KIDINS220"
"9800","ENSG00000057935","ENST00000405592","MTA3"
"9801","ENSG00000057935","ENST00000407270","MTA3"
"9802","ENSG00000057935","ENST00000405094","MTA3"
"9803","ENSG00000018869","ENST00000301310","ZNF582"
"9804","ENSG00000018869","ENST00000586929","ZNF582"
"9805","ENSG00000131864","ENST00000254181","USP29"
"9806","ENSG00000116016","ENST00000263734","EPAS1"
"9807","ENSG00000162924","ENST00000295025","REL"
"9808","ENSG00000162924","ENST00000394479","REL"
"9809","ENSG00000063244","ENST00000450554","U2AF2"
"9810","ENSG00000063244","ENST00000308924","U2AF2"
"9811","ENSG00000221823","ENST00000234310","PPP3R1"
"9812","ENSG00000095002","ENST00000233146","MSH2"
"9813","ENSG00000095002","ENST00000543555","MSH2"
"9814","ENSG00000118960","ENST00000304031","HS1BP3"
"9815","ENSG00000170340","ENST00000301998","B3GNT2"
"9816","ENSG00000173163","ENST00000311832","COMMD1"
"9817","ENSG00000198131","ENST00000600220","ZNF544"
"9818","ENSG00000198131","ENST00000596929","ZNF544"
"9819","ENSG00000198131","ENST00000269829","ZNF544"
"9820","ENSG00000267216","ENST00000591325",""
"9821","ENSG00000268516","ENST00000597230",""
"9822","ENSG00000278129","ENST00000621650","ZNF8"
"9823","ENSG00000283515","ENST00000637233",""
"9824","ENSG00000142396","ENST00000413518","ERVK3-1"
"9825","ENSG00000142396","ENST00000427361","ERVK3-1"
"9826","ENSG00000178935","ENST00000391701","ZNF552"
"9827","ENSG00000083817","ENST00000196489","ZNF416"
"9828","ENSG00000082898","ENST00000401558","XPO1"
"9829","ENSG00000083814","ENST00000317398","ZNF671"
"9830","ENSG00000121406","ENST00000376233","ZNF549"
"9831","ENSG00000251369","ENST00000447310","ZNF550"
"9832","ENSG00000251369","ENST00000325134","ZNF550"
"9833","ENSG00000171606","ENST00000424679","ZNF274"
"9834","ENSG00000171606","ENST00000345813","ZNF274"
"9835","ENSG00000171606","ENST00000610905","ZNF274"
"9836","ENSG00000138050","ENST00000505747","THUMPD2"
"9837","ENSG00000163798","ENST00000613058","SLC4A1AP"
"9838","ENSG00000143919","ENST00000378494","CAMKMT"
"9839","ENSG00000143971","ENST00000272342","ETAA1"
"9840","ENSG00000011566","ENST00000263881","MAP4K3"
"9841","ENSG00000011566","ENST00000341681","MAP4K3"
"9842","ENSG00000116062","ENST00000234420","MSH6"
"9843","ENSG00000116062","ENST00000614496","MSH6"
"9844","ENSG00000116062","ENST00000538136","MSH6"
"9845","ENSG00000116062","ENST00000540021","MSH6"
"9846","ENSG00000162928","ENST00000295030","PEX13"
"9847","ENSG00000063241","ENST00000438389","ISOC2"
"9848","ENSG00000063241","ENST00000425675","ISOC2"
"9849","ENSG00000084774","ENST00000264705","CAD"
"9850","ENSG00000084774","ENST00000403525","CAD"
